Prompt,input_text,output_text,Label,has_rule_context,is_connected
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
446 UM21 has hasQuestion with UM21. UM21 has Question Description with string. Does 446 UM21 have type with 6 M007 01?

###Response:
446 UM21 has hasQuestion with UM21. UM21 has Question Description with string. The answer is no.",446 UM21 has hasQuestion with UM21. UM21 has Question Description with string. Does 446 UM21 have type with 6 M007 01?,446 UM21 has hasQuestion with UM21. UM21 has Question Description with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
311 SU01 07 has hasVisitId with string. Does 311 SU01 07 have type with 169 M002 01?

###Response:
311 SU01 07 has hasVisitId with string. The answer is no.",311 SU01 07 has hasVisitId with string. Does 311 SU01 07 have type with 169 M002 01?,311 SU01 07 has hasVisitId with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
10040103 has ResponseCode with string. Does 10040103 have ResponseLabel with 451 UM07?

###Response:
10040103 has ResponseCode with string. The answer is no.",10040103 has ResponseCode with string. Does 10040103 have ResponseLabel with 451 UM07?,10040103 has ResponseCode with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
98 M008 01 has ResponseOnPlatform with 1. Does 98 M008 01 have type with 385 SU01 10?

###Response:
98 M008 01 has ResponseOnPlatform with 1. The answer is no.",98 M008 01 has ResponseOnPlatform with 1. Does 98 M008 01 have type with 385 SU01 10?,98 M008 01 has ResponseOnPlatform with 1. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
20010203 has hasAnswerScale Type with Ordinal. Ordinal has type with Class. Does 20010203 have ResponseCode with 57 M006 01?

###Response:
20010203 has hasAnswerScale Type with Ordinal. Ordinal has type with Class. The answer is no.",20010203 has hasAnswerScale Type with Ordinal. Ordinal has type with Class. Does 20010203 have ResponseCode with 57 M006 01?,20010203 has hasAnswerScale Type with Ordinal. Ordinal has type with Class. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
153 M005 has Response by User with 153. 153 has label with string. Does 153 M005 have hasQuestion with 450 UM01?

###Response:
153 M005 has Response by User with 153. 153 has label with string. The answer is no.",153 M005 has Response by User with 153. 153 has label with string. Does 153 M005 have hasQuestion with 450 UM01?,153 M005 has Response by User with 153. 153 has label with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
443 UM11 has ResponseOnPlatform with 1. Does 443 UM11 have ResponseOnPlatform with 227 M006 01?

###Response:
443 UM11 has ResponseOnPlatform with 1. The answer is no.",443 UM11 has ResponseOnPlatform with 1. Does 443 UM11 have ResponseOnPlatform with 227 M006 01?,443 UM11 has ResponseOnPlatform with 1. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
20010601 has hasAnswerScale Type with Ordinal. Ordinal has type with Scale Type. Does 20010601 have ResponseLabel with 58 M005?

###Response:
20010601 has hasAnswerScale Type with Ordinal. Ordinal has type with Scale Type. The answer is no.",20010601 has hasAnswerScale Type with Ordinal. Ordinal has type with Scale Type. Does 20010601 have ResponseLabel with 58 M005?,20010601 has hasAnswerScale Type with Ordinal. Ordinal has type with Scale Type. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
478 UM18 has chosen Answer Code with string. Does 478 UM18 have Response by User with 481 UM23?

###Response:
478 UM18 has chosen Answer Code with string. The answer is no.",478 UM18 has chosen Answer Code with string. Does 478 UM18 have Response by User with 481 UM23?,478 UM18 has chosen Answer Code with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
375 SU01 07 has Response by User with 375. Does 375 SU01 07 have hasVisitId with 283 M003 01?

###Response:
375 SU01 07 has Response by User with 375. The answer is no.",375 SU01 07 has Response by User with 375. Does 375 SU01 07 have hasVisitId with 283 M003 01?,375 SU01 07 has Response by User with 375. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
21 M008 01 has ResponseOnPlatform with 1. 1 has label with string. Does 21 M008 01 have ResponseOnPlatform with 31?

###Response:
21 M008 01 has ResponseOnPlatform with 1. 1 has label with string. The answer is no.",21 M008 01 has ResponseOnPlatform with 1. 1 has label with string. Does 21 M008 01 have ResponseOnPlatform with 31?,21 M008 01 has ResponseOnPlatform with 1. 1 has label with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
420 UM26 01 has Response by User with 420. 420 has type with User. User has type with Class. Does 420 UM26 01 have chosen Answer Code with 105 M002 01?

###Response:
420 UM26 01 has Response by User with 420. 420 has type with User. User has type with Class. The answer is no.",420 UM26 01 has Response by User with 420. 420 has type with User. User has type with Class. Does 420 UM26 01 have chosen Answer Code with 105 M002 01?,420 UM26 01 has Response by User with 420. 420 has type with User. User has type with Class. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
406 UM06 has Response by User with 406. 406 has type with User. User has type with Class. Does 406 UM06 have ResponseOnPlatform with 441 UM09?

###Response:
406 UM06 has Response by User with 406. 406 has type with User. User has type with Class. The answer is no.",406 UM06 has Response by User with 406. 406 has type with User. User has type with Class. Does 406 UM06 have ResponseOnPlatform with 441 UM09?,406 UM06 has Response by User with 406. 406 has type with User. User has type with Class. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
18 M006 01 has hasVisitId with string. Does 18 M006 01 have type with 411 UM12?

###Response:
18 M006 01 has hasVisitId with string. The answer is no.",18 M006 01 has hasVisitId with string. Does 18 M006 01 have type with 411 UM12?,18 M006 01 has hasVisitId with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
10030106 has hasAnswer Category with neutral. Does 10030106 have type with 449 UM03?

###Response:
10030106 has hasAnswer Category with neutral. The answer is no.",10030106 has hasAnswer Category with neutral. Does 10030106 have type with 449 UM03?,10030106 has hasAnswer Category with neutral. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
191 M003 01 has hasVisitId with string. Does 191 M003 01 have hasVisitId with 66 M003 01?

###Response:
191 M003 01 has hasVisitId with string. The answer is no.",191 M003 01 has hasVisitId with string. Does 191 M003 01 have hasVisitId with 66 M003 01?,191 M003 01 has hasVisitId with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
445 UM06 has Response by User with 445. 445 has type with User. User has type with Class. Does 445 UM06 have ResponseOnPlatform with 149 M007 01?

###Response:
445 UM06 has Response by User with 445. 445 has type with User. User has type with Class. The answer is no.",445 UM06 has Response by User with 445. 445 has type with User. User has type with Class. Does 445 UM06 have ResponseOnPlatform with 149 M007 01?,445 UM06 has Response by User with 445. 445 has type with User. User has type with Class. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
420 UM24 has hasVisitId with string. Does 420 UM24 have hasVisitId with 29 M005?

###Response:
420 UM24 has hasVisitId with string. The answer is no.",420 UM24 has hasVisitId with string. Does 420 UM24 have hasVisitId with 29 M005?,420 UM24 has hasVisitId with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
412 UM10 has hasVisitId with string. Does 412 UM10 have Response by User with 220 M010 01?

###Response:
412 UM10 has hasVisitId with string. The answer is no.",412 UM10 has hasVisitId with string. Does 412 UM10 have Response by User with 220 M010 01?,412 UM10 has hasVisitId with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
238 M010 01 has ResponseOnPlatform with 1. 1 has label with string. Does 238 M010 01 have hasVisitId with 322 SU01 04?

###Response:
238 M010 01 has ResponseOnPlatform with 1. 1 has label with string. The answer is no.",238 M010 01 has ResponseOnPlatform with 1. 1 has label with string. Does 238 M010 01 have hasVisitId with 322 SU01 04?,238 M010 01 has ResponseOnPlatform with 1. 1 has label with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
435 UM03 has ResponseOnPlatform with 1. 1 has label with string. Does 435 UM03 have type with 387 SU01 09?

###Response:
435 UM03 has ResponseOnPlatform with 1. 1 has label with string. The answer is no.",435 UM03 has ResponseOnPlatform with 1. 1 has label with string. Does 435 UM03 have type with 387 SU01 09?,435 UM03 has ResponseOnPlatform with 1. 1 has label with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
309 SU01 06 has hasVisitId with string. Does 309 SU01 06 have type with 126 M008 01?

###Response:
309 SU01 06 has hasVisitId with string. The answer is no.",309 SU01 06 has hasVisitId with string. Does 309 SU01 06 have type with 126 M008 01?,309 SU01 06 has hasVisitId with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
117 M008 01 has hasQuestion with M008 01. M008 01 has Question Description with ""Freitext. Does 117 M008 01 have type with 90 M006 01?

###Response:
117 M008 01 has hasQuestion with M008 01. M008 01 has Question Description with ""Freitext. The answer is no.","117 M008 01 has hasQuestion with M008 01. M008 01 has Question Description with ""Freitext. Does 117 M008 01 have type with 90 M006 01?","117 M008 01 has hasQuestion with M008 01. M008 01 has Question Description with ""Freitext. The answer is no.",0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
349 SU01 01 has ResponseOnPlatform with 1. Does 349 SU01 01 have type with 358 SU01 05?

###Response:
349 SU01 01 has ResponseOnPlatform with 1. The answer is no.",349 SU01 01 has ResponseOnPlatform with 1. Does 349 SU01 01 have type with 358 SU01 05?,349 SU01 01 has ResponseOnPlatform with 1. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
SU01 10 has hasQuestion Category with Agreement. Agreement has type with NamedIndividual. Does SU01 10 have belongsTo with 490 UM19?

###Response:
SU01 10 has hasQuestion Category with Agreement. Agreement has type with NamedIndividual. The answer is no.",SU01 10 has hasQuestion Category with Agreement. Agreement has type with NamedIndividual. Does SU01 10 have belongsTo with 490 UM19?,SU01 10 has hasQuestion Category with Agreement. Agreement has type with NamedIndividual. The answer is no.,0,False,False
